"time_sk","time_code","date","heure","jour","mois","annee","jour_semaine","weekend","periode"
"324","20190114_110000_H","2019-01-14","11:00:00","14","1","2019","1","0","hors_pointe"
"325","20190114_120000_H","2019-01-14","12:00:00","14","1","2019","1","0","hors_pointe"
"326","20190114_130000_H","2019-01-14","13:00:00","14","1","2019","1","0","hors_pointe"
"327","20190114_140000_H","2019-01-14","14:00:00","14","1","2019","1","0","hors_pointe"
"328","20190114_150000_H","2019-01-14","15:00:00","14","1","2019","1","0","hors_pointe"
"329","20190114_160000_H","2019-01-14","16:00:00","14","1","2019","1","0","hors_pointe"
"330","20190114_170000_P","2019-01-14","17:00:00","14","1","2019","1","0","pointe"
"331","20190114_180000_P","2019-01-14","18:00:00","14","1","2019","1","0","pointe"
"332","20190114_190000_P","2019-01-14","19:00:00","14","1","2019","1","0","pointe"
"333","20190114_200000_H","2019-01-14","20:00:00","14","1","2019","1","0","hors_pointe"
"334","20190114_210000_H","2019-01-14","21:00:00","14","1","2019","1","0","hors_pointe"
"335","20190114_220000_H","2019-01-14","22:00:00","14","1","2019","1","0","hors_pointe"
"336","20190114_230000_H","2019-01-14","23:00:00","14","1","2019","1","0","hors_pointe"
"337","20190115_00_H","2019-01-15","00:00:00","15","1","2019","2","0","hors_pointe"
"338","20190115_10000_H","2019-01-15","01:00:00","15","1","2019","2","0","hors_pointe"
"339","20190115_20000_H","2019-01-15","02:00:00","15","1","2019","2","0","hors_pointe"
"340","20190115_30000_H","2019-01-15","03:00:00","15","1","2019","2","0","hors_pointe"
"341","20190115_40000_H","2019-01-15","04:00:00","15","1","2019","2","0","hors_pointe"
"342","20190115_50000_H","2019-01-15","05:00:00","15","1","2019","2","0","hors_pointe"
"343","20190115_60000_H","2019-01-15","06:00:00","15","1","2019","2","0","hors_pointe"
"344","20190115_70000_P","2019-01-15","07:00:00","15","1","2019","2","0","pointe"
"345","20190115_80000_P","2019-01-15","08:00:00","15","1","2019","2","0","pointe"
"346","20190115_90000_P","2019-01-15","09:00:00","15","1","2019","2","0","pointe"
"347","20190115_100000_H","2019-01-15","10:00:00","15","1","2019","2","0","hors_pointe"
"348","20190115_110000_H","2019-01-15","11:00:00","15","1","2019","2","0","hors_pointe"
"349","20190115_120000_H","2019-01-15","12:00:00","15","1","2019","2","0","hors_pointe"
"350","20190115_130000_H","2019-01-15","13:00:00","15","1","2019","2","0","hors_pointe"
"351","20190115_140000_H","2019-01-15","14:00:00","15","1","2019","2","0","hors_pointe"
"352","20190115_150000_H","2019-01-15","15:00:00","15","1","2019","2","0","hors_pointe"
"353","20190115_160000_H","2019-01-15","16:00:00","15","1","2019","2","0","hors_pointe"
"354","20190115_170000_P","2019-01-15","17:00:00","15","1","2019","2","0","pointe"
"355","20190115_180000_P","2019-01-15","18:00:00","15","1","2019","2","0","pointe"
"356","20190115_190000_P","2019-01-15","19:00:00","15","1","2019","2","0","pointe"
"357","20190115_200000_H","2019-01-15","20:00:00","15","1","2019","2","0","hors_pointe"
"358","20190115_210000_H","2019-01-15","21:00:00","15","1","2019","2","0","hors_pointe"
"359","20190115_220000_H","2019-01-15","22:00:00","15","1","2019","2","0","hors_pointe"
"360","20190115_230000_H","2019-01-15","23:00:00","15","1","2019","2","0","hors_pointe"
"361","20190116_00_H","2019-01-16","00:00:00","16","1","2019","3","0","hors_pointe"
"362","20190116_10000_H","2019-01-16","01:00:00","16","1","2019","3","0","hors_pointe"
"363","20190116_20000_H","2019-01-16","02:00:00","16","1","2019","3","0","hors_pointe"
"364","20190116_30000_H","2019-01-16","03:00:00","16","1","2019","3","0","hors_pointe"
"365","20190116_40000_H","2019-01-16","04:00:00","16","1","2019","3","0","hors_pointe"
"366","20190116_50000_H","2019-01-16","05:00:00","16","1","2019","3","0","hors_pointe"
"367","20190116_60000_H","2019-01-16","06:00:00","16","1","2019","3","0","hors_pointe"
"368","20190116_70000_P","2019-01-16","07:00:00","16","1","2019","3","0","pointe"
"369","20190116_80000_P","2019-01-16","08:00:00","16","1","2019","3","0","pointe"
"370","20190116_90000_P","2019-01-16","09:00:00","16","1","2019","3","0","pointe"
"371","20190116_100000_H","2019-01-16","10:00:00","16","1","2019","3","0","hors_pointe"
"372","20190116_110000_H","2019-01-16","11:00:00","16","1","2019","3","0","hors_pointe"
"373","20190116_120000_H","2019-01-16","12:00:00","16","1","2019","3","0","hors_pointe"
"374","20190116_130000_H","2019-01-16","13:00:00","16","1","2019","3","0","hors_pointe"
"375","20190116_140000_H","2019-01-16","14:00:00","16","1","2019","3","0","hors_pointe"
"376","20190116_150000_H","2019-01-16","15:00:00","16","1","2019","3","0","hors_pointe"
"377","20190116_160000_H","2019-01-16","16:00:00","16","1","2019","3","0","hors_pointe"
"378","20190116_170000_P","2019-01-16","17:00:00","16","1","2019","3","0","pointe"
"379","20190116_180000_P","2019-01-16","18:00:00","16","1","2019","3","0","pointe"
"380","20190116_190000_P","2019-01-16","19:00:00","16","1","2019","3","0","pointe"
"381","20190116_200000_H","2019-01-16","20:00:00","16","1","2019","3","0","hors_pointe"
"382","20190116_210000_H","2019-01-16","21:00:00","16","1","2019","3","0","hors_pointe"
"383","20190116_220000_H","2019-01-16","22:00:00","16","1","2019","3","0","hors_pointe"
"384","20190116_230000_H","2019-01-16","23:00:00","16","1","2019","3","0","hors_pointe"
"385","20190117_00_H","2019-01-17","00:00:00","17","1","2019","4","0","hors_pointe"
"386","20190117_10000_H","2019-01-17","01:00:00","17","1","2019","4","0","hors_pointe"
"387","20190117_20000_H","2019-01-17","02:00:00","17","1","2019","4","0","hors_pointe"
"388","20190117_30000_H","2019-01-17","03:00:00","17","1","2019","4","0","hors_pointe"
"389","20190117_40000_H","2019-01-17","04:00:00","17","1","2019","4","0","hors_pointe"
"390","20190117_50000_H","2019-01-17","05:00:00","17","1","2019","4","0","hors_pointe"
"391","20190117_60000_H","2019-01-17","06:00:00","17","1","2019","4","0","hors_pointe"
"392","20190117_70000_P","2019-01-17","07:00:00","17","1","2019","4","0","pointe"
"393","20190117_80000_P","2019-01-17","08:00:00","17","1","2019","4","0","pointe"
"394","20190117_90000_P","2019-01-17","09:00:00","17","1","2019","4","0","pointe"
"395","20190117_100000_H","2019-01-17","10:00:00","17","1","2019","4","0","hors_pointe"
"396","20190117_110000_H","2019-01-17","11:00:00","17","1","2019","4","0","hors_pointe"
"397","20190117_120000_H","2019-01-17","12:00:00","17","1","2019","4","0","hors_pointe"
"398","20190117_130000_H","2019-01-17","13:00:00","17","1","2019","4","0","hors_pointe"
"399","20190117_140000_H","2019-01-17","14:00:00","17","1","2019","4","0","hors_pointe"
"400","20190117_150000_H","2019-01-17","15:00:00","17","1","2019","4","0","hors_pointe"
"401","20190117_160000_H","2019-01-17","16:00:00","17","1","2019","4","0","hors_pointe"
"402","20190117_170000_P","2019-01-17","17:00:00","17","1","2019","4","0","pointe"
"403","20190117_180000_P","2019-01-17","18:00:00","17","1","2019","4","0","pointe"
"404","20190117_190000_P","2019-01-17","19:00:00","17","1","2019","4","0","pointe"
"405","20190117_200000_H","2019-01-17","20:00:00","17","1","2019","4","0","hors_pointe"
"406","20190117_210000_H","2019-01-17","21:00:00","17","1","2019","4","0","hors_pointe"
"407","20190117_220000_H","2019-01-17","22:00:00","17","1","2019","4","0","hors_pointe"
"408","20190117_230000_H","2019-01-17","23:00:00","17","1","2019","4","0","hors_pointe"
"409","20190118_00_H","2019-01-18","00:00:00","18","1","2019","5","0","hors_pointe"
"410","20190118_10000_H","2019-01-18","01:00:00","18","1","2019","5","0","hors_pointe"
"411","20190118_20000_H","2019-01-18","02:00:00","18","1","2019","5","0","hors_pointe"
"412","20190118_30000_H","2019-01-18","03:00:00","18","1","2019","5","0","hors_pointe"
"413","20190118_40000_H","2019-01-18","04:00:00","18","1","2019","5","0","hors_pointe"
"414","20190118_50000_H","2019-01-18","05:00:00","18","1","2019","5","0","hors_pointe"
"415","20190118_60000_H","2019-01-18","06:00:00","18","1","2019","5","0","hors_pointe"
"416","20190118_70000_P","2019-01-18","07:00:00","18","1","2019","5","0","pointe"
"417","20190118_80000_P","2019-01-18","08:00:00","18","1","2019","5","0","pointe"
"418","20190118_90000_P","2019-01-18","09:00:00","18","1","2019","5","0","pointe"
"419","20190118_100000_H","2019-01-18","10:00:00","18","1","2019","5","0","hors_pointe"
"420","20190118_110000_H","2019-01-18","11:00:00","18","1","2019","5","0","hors_pointe"
"421","20190118_120000_H","2019-01-18","12:00:00","18","1","2019","5","0","hors_pointe"
"422","20190118_130000_H","2019-01-18","13:00:00","18","1","2019","5","0","hors_pointe"
"423","20190118_140000_H","2019-01-18","14:00:00","18","1","2019","5","0","hors_pointe"
"424","20190118_150000_H","2019-01-18","15:00:00","18","1","2019","5","0","hors_pointe"
"425","20190118_160000_H","2019-01-18","16:00:00","18","1","2019","5","0","hors_pointe"
"426","20190118_170000_P","2019-01-18","17:00:00","18","1","2019","5","0","pointe"
"427","20190118_180000_P","2019-01-18","18:00:00","18","1","2019","5","0","pointe"
"428","20190118_190000_P","2019-01-18","19:00:00","18","1","2019","5","0","pointe"
"429","20190118_200000_H","2019-01-18","20:00:00","18","1","2019","5","0","hors_pointe"
"430","20190118_210000_H","2019-01-18","21:00:00","18","1","2019","5","0","hors_pointe"
"431","20190118_220000_H","2019-01-18","22:00:00","18","1","2019","5","0","hors_pointe"
"432","20190118_230000_H","2019-01-18","23:00:00","18","1","2019","5","0","hors_pointe"
"433","20190119_00_H","2019-01-19","00:00:00","19","1","2019","6","1","hors_pointe"
"434","20190119_10000_H","2019-01-19","01:00:00","19","1","2019","6","1","hors_pointe"
"435","20190119_20000_H","2019-01-19","02:00:00","19","1","2019","6","1","hors_pointe"
"436","20190119_30000_H","2019-01-19","03:00:00","19","1","2019","6","1","hors_pointe"
"437","20190119_40000_H","2019-01-19","04:00:00","19","1","2019","6","1","hors_pointe"
"438","20190119_50000_H","2019-01-19","05:00:00","19","1","2019","6","1","hors_pointe"
"439","20190119_60000_H","2019-01-19","06:00:00","19","1","2019","6","1","hors_pointe"
"440","20190119_70000_P","2019-01-19","07:00:00","19","1","2019","6","1","pointe"
"441","20190119_80000_P","2019-01-19","08:00:00","19","1","2019","6","1","pointe"
"442","20190119_90000_P","2019-01-19","09:00:00","19","1","2019","6","1","pointe"
"443","20190119_100000_H","2019-01-19","10:00:00","19","1","2019","6","1","hors_pointe"
"444","20190119_110000_H","2019-01-19","11:00:00","19","1","2019","6","1","hors_pointe"
"445","20190119_120000_H","2019-01-19","12:00:00","19","1","2019","6","1","hors_pointe"
"446","20190119_130000_H","2019-01-19","13:00:00","19","1","2019","6","1","hors_pointe"
"447","20190119_140000_H","2019-01-19","14:00:00","19","1","2019","6","1","hors_pointe"
"448","20190119_150000_H","2019-01-19","15:00:00","19","1","2019","6","1","hors_pointe"
"449","20190119_160000_H","2019-01-19","16:00:00","19","1","2019","6","1","hors_pointe"
"450","20190119_170000_P","2019-01-19","17:00:00","19","1","2019","6","1","pointe"
"451","20190119_180000_P","2019-01-19","18:00:00","19","1","2019","6","1","pointe"
"452","20190119_190000_P","2019-01-19","19:00:00","19","1","2019","6","1","pointe"
"453","20190119_200000_H","2019-01-19","20:00:00","19","1","2019","6","1","hors_pointe"
"454","20190119_210000_H","2019-01-19","21:00:00","19","1","2019","6","1","hors_pointe"
"455","20190119_220000_H","2019-01-19","22:00:00","19","1","2019","6","1","hors_pointe"
"456","20190119_230000_H","2019-01-19","23:00:00","19","1","2019","6","1","hors_pointe"
"457","20190120_00_H","2019-01-20","00:00:00","20","1","2019","7","1","hors_pointe"
"458","20190120_10000_H","2019-01-20","01:00:00","20","1","2019","7","1","hors_pointe"
"459","20190120_20000_H","2019-01-20","02:00:00","20","1","2019","7","1","hors_pointe"
"460","20190120_30000_H","2019-01-20","03:00:00","20","1","2019","7","1","hors_pointe"
"461","20190120_40000_H","2019-01-20","04:00:00","20","1","2019","7","1","hors_pointe"
"462","20190120_50000_H","2019-01-20","05:00:00","20","1","2019","7","1","hors_pointe"
"463","20190120_60000_H","2019-01-20","06:00:00","20","1","2019","7","1","hors_pointe"
"464","20190120_70000_P","2019-01-20","07:00:00","20","1","2019","7","1","pointe"
"465","20190120_80000_P","2019-01-20","08:00:00","20","1","2019","7","1","pointe"
"466","20190120_90000_P","2019-01-20","09:00:00","20","1","2019","7","1","pointe"
"467","20190120_100000_H","2019-01-20","10:00:00","20","1","2019","7","1","hors_pointe"
"468","20190120_110000_H","2019-01-20","11:00:00","20","1","2019","7","1","hors_pointe"
"469","20190120_120000_H","2019-01-20","12:00:00","20","1","2019","7","1","hors_pointe"
"470","20190120_130000_H","2019-01-20","13:00:00","20","1","2019","7","1","hors_pointe"
"471","20190120_140000_H","2019-01-20","14:00:00","20","1","2019","7","1","hors_pointe"
"472","20190120_150000_H","2019-01-20","15:00:00","20","1","2019","7","1","hors_pointe"
"473","20190120_160000_H","2019-01-20","16:00:00","20","1","2019","7","1","hors_pointe"
"474","20190120_170000_P","2019-01-20","17:00:00","20","1","2019","7","1","pointe"
"475","20190120_180000_P","2019-01-20","18:00:00","20","1","2019","7","1","pointe"
"476","20190120_190000_P","2019-01-20","19:00:00","20","1","2019","7","1","pointe"
"477","20190120_200000_H","2019-01-20","20:00:00","20","1","2019","7","1","hors_pointe"
"478","20190120_210000_H","2019-01-20","21:00:00","20","1","2019","7","1","hors_pointe"
"479","20190120_220000_H","2019-01-20","22:00:00","20","1","2019","7","1","hors_pointe"
"480","20190120_230000_H","2019-01-20","23:00:00","20","1","2019","7","1","hors_pointe"
"481","20190121_00_H","2019-01-21","00:00:00","21","1","2019","1","0","hors_pointe"
"482","20190121_10000_H","2019-01-21","01:00:00","21","1","2019","1","0","hors_pointe"
"483","20190121_20000_H","2019-01-21","02:00:00","21","1","2019","1","0","hors_pointe"
"484","20190121_30000_H","2019-01-21","03:00:00","21","1","2019","1","0","hors_pointe"
"485","20190121_40000_H","2019-01-21","04:00:00","21","1","2019","1","0","hors_pointe"
"486","20190121_50000_H","2019-01-21","05:00:00","21","1","2019","1","0","hors_pointe"
"487","20190121_60000_H","2019-01-21","06:00:00","21","1","2019","1","0","hors_pointe"
"488","20190121_70000_P","2019-01-21","07:00:00","21","1","2019","1","0","pointe"
"489","20190121_80000_P","2019-01-21","08:00:00","21","1","2019","1","0","pointe"
"490","20190121_90000_P","2019-01-21","09:00:00","21","1","2019","1","0","pointe"
"491","20190121_100000_H","2019-01-21","10:00:00","21","1","2019","1","0","hors_pointe"
"492","20190121_110000_H","2019-01-21","11:00:00","21","1","2019","1","0","hors_pointe"
"493","20190121_120000_H","2019-01-21","12:00:00","21","1","2019","1","0","hors_pointe"
"494","20190121_130000_H","2019-01-21","13:00:00","21","1","2019","1","0","hors_pointe"
"495","20190121_140000_H","2019-01-21","14:00:00","21","1","2019","1","0","hors_pointe"
"496","20190121_150000_H","2019-01-21","15:00:00","21","1","2019","1","0","hors_pointe"
"497","20190121_160000_H","2019-01-21","16:00:00","21","1","2019","1","0","hors_pointe"
"498","20190121_170000_P","2019-01-21","17:00:00","21","1","2019","1","0","pointe"
"499","20190121_180000_P","2019-01-21","18:00:00","21","1","2019","1","0","pointe"
"500","20190121_190000_P","2019-01-21","19:00:00","21","1","2019","1","0","pointe"
"501","20190121_200000_H","2019-01-21","20:00:00","21","1","2019","1","0","hors_pointe"
"502","20190121_210000_H","2019-01-21","21:00:00","21","1","2019","1","0","hors_pointe"
"503","20190121_220000_H","2019-01-21","22:00:00","21","1","2019","1","0","hors_pointe"
"504","20190121_230000_H","2019-01-21","23:00:00","21","1","2019","1","0","hors_pointe"
"505","20190122_00_H","2019-01-22","00:00:00","22","1","2019","2","0","hors_pointe"
"506","20190122_10000_H","2019-01-22","01:00:00","22","1","2019","2","0","hors_pointe"
"507","20190122_20000_H","2019-01-22","02:00:00","22","1","2019","2","0","hors_pointe"
"508","20190122_30000_H","2019-01-22","03:00:00","22","1","2019","2","0","hors_pointe"
"509","20190122_40000_H","2019-01-22","04:00:00","22","1","2019","2","0","hors_pointe"
"510","20190122_50000_H","2019-01-22","05:00:00","22","1","2019","2","0","hors_pointe"
"511","20190122_60000_H","2019-01-22","06:00:00","22","1","2019","2","0","hors_pointe"
"512","20190122_70000_P","2019-01-22","07:00:00","22","1","2019","2","0","pointe"
"513","20190122_80000_P","2019-01-22","08:00:00","22","1","2019","2","0","pointe"
"514","20190122_90000_P","2019-01-22","09:00:00","22","1","2019","2","0","pointe"
"515","20190122_100000_H","2019-01-22","10:00:00","22","1","2019","2","0","hors_pointe"
"516","20190122_110000_H","2019-01-22","11:00:00","22","1","2019","2","0","hors_pointe"
"517","20190122_120000_H","2019-01-22","12:00:00","22","1","2019","2","0","hors_pointe"
"518","20190122_130000_H","2019-01-22","13:00:00","22","1","2019","2","0","hors_pointe"
"519","20190122_140000_H","2019-01-22","14:00:00","22","1","2019","2","0","hors_pointe"
"520","20190122_150000_H","2019-01-22","15:00:00","22","1","2019","2","0","hors_pointe"
"521","20190122_160000_H","2019-01-22","16:00:00","22","1","2019","2","0","hors_pointe"
"522","20190122_170000_P","2019-01-22","17:00:00","22","1","2019","2","0","pointe"
"523","20190122_180000_P","2019-01-22","18:00:00","22","1","2019","2","0","pointe"
"524","20190122_190000_P","2019-01-22","19:00:00","22","1","2019","2","0","pointe"
"525","20190122_200000_H","2019-01-22","20:00:00","22","1","2019","2","0","hors_pointe"
"526","20190122_210000_H","2019-01-22","21:00:00","22","1","2019","2","0","hors_pointe"
