time_sk,zone_sk,line_sk,hour,annule,annule_pred,annule_proba,risk_label,generated_at
25844,2,12,19,0,0,0.0486,Low,2026-04-04 09:56:33 UTC
11064,8,3,23,0,0,0.0022,Low,2026-04-04 09:56:33 UTC
29974,4,5,21,0,0,0.0911,Low,2026-04-04 09:56:33 UTC
2453,6,1,4,0,0,0.0222,Low,2026-04-04 09:56:33 UTC
16148,7,3,19,1,1,0.9172,High,2026-04-04 09:56:33 UTC
22965,2,11,20,0,0,0.0066,Low,2026-04-04 09:56:33 UTC
11692,6,5,3,0,0,0.015,Low,2026-04-04 09:56:33 UTC
32001,4,5,8,0,0,0.2914,Medium,2026-04-04 09:56:33 UTC
21240,2,3,23,0,0,0.0058,Low,2026-04-04 09:56:33 UTC
5884,3,8,3,0,0,0.0162,Low,2026-04-04 09:56:33 UTC
20224,5,5,15,0,0,0.0395,Low,2026-04-04 09:56:33 UTC
241,5,5,0,0,0,0.0857,Low,2026-04-04 09:56:33 UTC
29044,3,10,3,0,0,0.0161,Low,2026-04-04 09:56:33 UTC
2378,4,13,1,0,0,0.0242,Low,2026-04-04 09:56:33 UTC
30020,7,15,19,0,0,0.0314,Low,2026-04-04 09:56:33 UTC
26602,5,15,9,0,0,0.014,Low,2026-04-04 09:56:33 UTC
10430,7,9,13,0,0,0.2605,Medium,2026-04-04 09:56:33 UTC
16950,5,8,5,0,0,0.0052,Low,2026-04-04 09:56:33 UTC
16950,8,8,5,0,0,0.0046,Low,2026-04-04 09:56:33 UTC
22074,6,5,17,0,0,0.0115,Low,2026-04-04 09:56:33 UTC
25093,4,13,12,0,0,0.0695,Low,2026-04-04 09:56:33 UTC
3364,2,11,3,0,0,0.0031,Low,2026-04-04 09:56:33 UTC
12680,1,3,7,0,0,0.0565,Low,2026-04-04 09:56:33 UTC
18688,9,9,15,0,0,0.0257,Low,2026-04-04 09:56:33 UTC
26854,4,8,21,0,0,0.0196,Low,2026-04-04 09:56:33 UTC
6283,9,11,18,0,0,0.062,Low,2026-04-04 09:56:33 UTC
29933,6,15,4,0,0,0.0515,Low,2026-04-04 09:56:33 UTC
570,10,13,17,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
9807,5,14,14,0,0,0.1224,Low,2026-04-04 09:56:33 UTC
18744,9,1,23,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
10002,4,2,17,0,0,0.0039,Low,2026-04-04 09:56:33 UTC
27973,6,4,12,0,0,0.412,Medium,2026-04-04 09:56:33 UTC
5281,5,9,0,0,0,0.0156,Low,2026-04-04 09:56:33 UTC
28402,1,11,9,0,0,0.1106,Low,2026-04-04 09:56:33 UTC
32594,7,11,1,0,0,0.0153,Low,2026-04-04 09:56:33 UTC
2678,8,11,13,0,0,0.1408,Low,2026-04-04 09:56:33 UTC
31056,3,14,23,0,0,0.0023,Low,2026-04-04 09:56:33 UTC
9521,9,4,16,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
12863,10,14,22,0,0,0.0213,Low,2026-04-04 09:56:33 UTC
27246,1,9,5,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
31954,2,5,9,0,0,0.0567,Low,2026-04-04 09:56:33 UTC
2474,10,7,1,1,0,0.0167,Low,2026-04-04 09:56:33 UTC
7915,9,11,18,1,1,0.9388,High,2026-04-04 09:56:33 UTC
28780,8,8,3,0,0,0.0345,Low,2026-04-04 09:56:33 UTC
529,5,2,0,0,0,0.0629,Low,2026-04-04 09:56:33 UTC
6650,6,9,1,0,0,0.0166,Low,2026-04-04 09:56:33 UTC
16920,8,12,23,0,0,0.0068,Low,2026-04-04 09:56:33 UTC
20542,7,5,21,0,0,0.0634,Low,2026-04-04 09:56:33 UTC
9521,9,2,16,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
2118,1,12,5,0,0,0.4402,Medium,2026-04-04 09:56:33 UTC
28456,8,9,15,0,0,0.481,Medium,2026-04-04 09:56:33 UTC
33970,1,4,9,0,0,0.0782,Low,2026-04-04 09:56:33 UTC
26119,3,15,6,0,0,0.1285,Low,2026-04-04 09:56:33 UTC
24001,4,14,0,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
24001,3,14,0,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
33980,1,15,19,0,0,0.0424,Low,2026-04-04 09:56:33 UTC
8965,5,2,12,0,0,0.0581,Low,2026-04-04 09:56:33 UTC
7156,2,9,3,0,0,0.0418,Low,2026-04-04 09:56:33 UTC
9278,7,13,13,0,0,0.0519,Low,2026-04-04 09:56:33 UTC
3020,4,12,19,0,0,0.0423,Low,2026-04-04 09:56:33 UTC
30393,1,13,8,0,0,0.0114,Low,2026-04-04 09:56:33 UTC
19000,1,7,15,0,0,0.1945,Low,2026-04-04 09:56:33 UTC
29325,2,10,20,0,0,0.1034,Low,2026-04-04 09:56:33 UTC
12557,6,1,4,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
17618,2,9,1,0,0,0.0073,Low,2026-04-04 09:56:33 UTC
27630,8,10,5,0,0,0.1339,Low,2026-04-04 09:56:33 UTC
17116,6,1,3,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
8712,10,3,23,0,0,0.0026,Low,2026-04-04 09:56:33 UTC
12863,10,8,22,0,0,0.0057,Low,2026-04-04 09:56:33 UTC
17494,10,3,21,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
24966,1,5,5,0,0,0.0086,Low,2026-04-04 09:56:33 UTC
24457,7,2,0,0,0,0.0071,Low,2026-04-04 09:56:33 UTC
2418,7,4,17,0,0,0.0273,Low,2026-04-04 09:56:33 UTC
12411,8,8,2,0,0,0.057,Low,2026-04-04 09:56:33 UTC
22430,8,5,13,0,0,0.0508,Low,2026-04-04 09:56:33 UTC
6327,3,9,14,0,0,0.3041,Medium,2026-04-04 09:56:33 UTC
17721,4,10,8,0,0,0.1137,Low,2026-04-04 09:56:33 UTC
11051,8,13,10,0,0,0.0869,Low,2026-04-04 09:56:33 UTC
3922,10,13,9,0,0,0.0328,Low,2026-04-04 09:56:33 UTC
4759,10,11,6,0,0,0.0226,Low,2026-04-04 09:56:33 UTC
760,5,14,15,0,0,0.1204,Low,2026-04-04 09:56:33 UTC
20740,5,11,3,0,0,0.0451,Low,2026-04-04 09:56:33 UTC
33708,10,4,11,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
14921,3,13,16,0,0,0.2009,Medium,2026-04-04 09:56:33 UTC
20615,1,2,22,0,0,0.002,Low,2026-04-04 09:56:33 UTC
20615,6,2,22,0,0,0.0045,Low,2026-04-04 09:56:33 UTC
8104,8,8,15,0,0,0.142,Low,2026-04-04 09:56:33 UTC
18390,9,3,5,0,0,0.0025,Low,2026-04-04 09:56:33 UTC
10205,7,12,4,1,1,0.9789,High,2026-04-04 09:56:33 UTC
33391,1,15,6,0,0,0.0236,Low,2026-04-04 09:56:33 UTC
14612,6,13,19,0,0,0.3604,Medium,2026-04-04 09:56:33 UTC
12918,1,7,5,0,0,0.0106,Low,2026-04-04 09:56:33 UTC
34710,7,11,5,0,0,0.0292,Low,2026-04-04 09:56:33 UTC
12120,2,10,23,0,0,0.0746,Low,2026-04-04 09:56:33 UTC
6788,4,4,19,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
6788,3,4,19,0,0,0.0032,Low,2026-04-04 09:56:33 UTC
27720,9,12,23,0,0,0.0034,Low,2026-04-04 09:56:33 UTC
5313,6,14,8,0,0,0.3773,Medium,2026-04-04 09:56:33 UTC
5313,8,14,8,0,0,0.1246,Low,2026-04-04 09:56:33 UTC
24041,10,7,16,0,0,0.0604,Low,2026-04-04 09:56:33 UTC
13377,4,13,8,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
31982,4,8,13,0,0,0.2249,Medium,2026-04-04 09:56:33 UTC
26594,4,15,1,0,0,0.0164,Low,2026-04-04 09:56:33 UTC
26251,5,5,18,0,0,0.0114,Low,2026-04-04 09:56:33 UTC
16270,8,4,21,0,0,0.0199,Low,2026-04-04 09:56:33 UTC
18519,3,13,14,0,0,0.2841,Medium,2026-04-04 09:56:33 UTC
19826,10,4,1,0,0,0.0336,Low,2026-04-04 09:56:33 UTC
12842,3,2,1,0,0,0.0065,Low,2026-04-04 09:56:33 UTC
3922,10,13,9,0,0,0.0169,Low,2026-04-04 09:56:33 UTC
25915,3,4,18,0,0,0.0203,Low,2026-04-04 09:56:33 UTC
25915,6,4,18,0,0,0.0114,Low,2026-04-04 09:56:33 UTC
19675,3,9,18,0,0,0.3368,Medium,2026-04-04 09:56:33 UTC
3325,1,15,12,0,0,0.0097,Low,2026-04-04 09:56:33 UTC
15336,8,9,23,1,1,0.9107,High,2026-04-04 09:56:33 UTC
891,5,5,2,0,0,0.0043,Low,2026-04-04 09:56:33 UTC
18310,8,7,21,0,0,0.0156,Low,2026-04-04 09:56:33 UTC
21655,2,12,6,0,0,0.2252,Medium,2026-04-04 09:56:33 UTC
21655,10,12,6,0,0,0.0344,Low,2026-04-04 09:56:33 UTC
25019,10,3,10,0,0,0.0183,Low,2026-04-04 09:56:33 UTC
11517,2,9,20,0,1,0.8016,High,2026-04-04 09:56:33 UTC
11071,9,7,6,0,0,0.09,Low,2026-04-04 09:56:33 UTC
20953,4,3,0,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
5658,3,4,17,0,0,0.0252,Low,2026-04-04 09:56:33 UTC
6788,4,4,19,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
6788,3,4,19,0,0,0.0032,Low,2026-04-04 09:56:33 UTC
25010,2,15,1,0,0,0.0831,Low,2026-04-04 09:56:33 UTC
6944,7,1,7,0,0,0.0149,Low,2026-04-04 09:56:33 UTC
17091,1,11,2,0,0,0.0101,Low,2026-04-04 09:56:33 UTC
6327,3,14,14,0,0,0.0156,Low,2026-04-04 09:56:33 UTC
12916,9,11,3,0,0,0.0121,Low,2026-04-04 09:56:33 UTC
25856,6,1,7,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
25703,10,5,22,0,0,0.0065,Low,2026-04-04 09:56:33 UTC
21196,10,14,3,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
32082,4,14,17,0,0,0.0432,Low,2026-04-04 09:56:33 UTC
5658,3,5,17,0,0,0.0289,Low,2026-04-04 09:56:33 UTC
34365,2,4,20,0,0,0.1114,Low,2026-04-04 09:56:33 UTC
5675,9,4,10,0,0,0.0146,Low,2026-04-04 09:56:33 UTC
26602,5,13,9,0,0,0.0498,Low,2026-04-04 09:56:33 UTC
24846,5,4,5,0,1,0.5949,High,2026-04-04 09:56:33 UTC
28472,10,10,7,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
33884,8,1,19,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
28742,1,2,13,0,0,0.0021,Low,2026-04-04 09:56:33 UTC
13879,3,3,6,0,0,0.0223,Low,2026-04-04 09:56:33 UTC
12343,6,5,6,0,0,0.0199,Low,2026-04-04 09:56:33 UTC
3683,1,14,10,0,0,0.0399,Low,2026-04-04 09:56:33 UTC
24046,4,15,21,0,0,0.021,Low,2026-04-04 09:56:33 UTC
1209,7,4,8,0,0,0.2982,Medium,2026-04-04 09:56:33 UTC
26996,10,9,19,1,1,0.9533,High,2026-04-04 09:56:33 UTC
20080,9,3,15,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
11455,8,11,6,0,0,0.0165,Low,2026-04-04 09:56:33 UTC
8605,9,1,12,0,0,0.0073,Low,2026-04-04 09:56:33 UTC
2366,8,14,13,0,0,0.0815,Low,2026-04-04 09:56:33 UTC
9995,3,9,10,0,0,0.0874,Low,2026-04-04 09:56:33 UTC
10286,4,1,13,0,0,0.0029,Low,2026-04-04 09:56:33 UTC
12842,3,1,1,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
27973,6,5,12,0,0,0.1198,Low,2026-04-04 09:56:33 UTC
33529,3,7,0,0,0,0.0034,Low,2026-04-04 09:56:33 UTC
5854,4,1,21,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
10234,8,7,9,0,0,0.0461,Low,2026-04-04 09:56:33 UTC
10420,8,10,3,0,0,0.0399,Low,2026-04-04 09:56:33 UTC
23325,3,10,20,0,0,0.1833,Low,2026-04-04 09:56:33 UTC
28542,5,13,5,0,0,0.0442,Low,2026-04-04 09:56:33 UTC
22464,7,7,23,0,0,0.0232,Low,2026-04-04 09:56:33 UTC
4460,7,2,19,0,0,0.0489,Low,2026-04-04 09:56:33 UTC
34696,1,13,15,0,0,0.0596,Low,2026-04-04 09:56:33 UTC
15620,4,4,19,0,0,0.0094,Low,2026-04-04 09:56:33 UTC
26859,10,12,2,0,0,0.0114,Low,2026-04-04 09:56:33 UTC
34585,1,4,0,1,1,0.9414,High,2026-04-04 09:56:33 UTC
12118,8,4,21,0,0,0.0032,Low,2026-04-04 09:56:33 UTC
20754,3,4,17,0,0,0.0071,Low,2026-04-04 09:56:33 UTC
26171,6,2,10,0,0,0.0216,Low,2026-04-04 09:56:33 UTC
3883,4,10,18,0,0,0.0226,Low,2026-04-04 09:56:33 UTC
13316,10,15,19,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
31481,2,11,16,0,0,0.0247,Low,2026-04-04 09:56:33 UTC
32484,9,8,11,0,0,0.0486,Low,2026-04-04 09:56:33 UTC
5362,5,10,9,0,0,0.0417,Low,2026-04-04 09:56:33 UTC
7927,6,2,6,0,0,0.0583,Low,2026-04-04 09:56:33 UTC
27630,8,12,5,0,0,0.162,Low,2026-04-04 09:56:33 UTC
6758,5,12,13,0,0,0.0218,Low,2026-04-04 09:56:33 UTC
13282,3,4,9,0,0,0.0469,Low,2026-04-04 09:56:33 UTC
32857,4,5,0,0,0,0.0865,Low,2026-04-04 09:56:33 UTC
5504,6,3,7,0,0,0.0376,Low,2026-04-04 09:56:33 UTC
33885,10,10,20,0,0,0.0103,Low,2026-04-04 09:56:33 UTC
33885,9,10,20,0,0,0.1482,Low,2026-04-04 09:56:33 UTC
14906,2,1,1,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
15640,3,7,15,0,0,0.0995,Low,2026-04-04 09:56:33 UTC
5282,6,9,1,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
1847,4,14,22,0,0,0.0545,Low,2026-04-04 09:56:33 UTC
28883,5,13,10,0,0,0.2668,Medium,2026-04-04 09:56:33 UTC
25703,10,1,22,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
19015,7,7,6,0,0,0.4214,Medium,2026-04-04 09:56:33 UTC
5675,9,9,10,0,0,0.0131,Low,2026-04-04 09:56:33 UTC
489,9,11,8,0,0,0.0395,Low,2026-04-04 09:56:33 UTC
18430,5,15,21,0,0,0.0053,Low,2026-04-04 09:56:33 UTC
10638,4,9,5,0,0,0.154,Low,2026-04-04 09:56:33 UTC
25252,5,15,3,0,0,0.0141,Low,2026-04-04 09:56:33 UTC
15409,10,7,0,0,0,0.0055,Low,2026-04-04 09:56:33 UTC
9969,7,2,8,0,0,0.0506,Low,2026-04-04 09:56:33 UTC
3835,10,1,18,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
4144,1,12,15,0,0,0.1673,Low,2026-04-04 09:56:33 UTC
25758,9,7,5,0,0,0.0779,Low,2026-04-04 09:56:33 UTC
2871,6,8,14,0,0,0.0232,Low,2026-04-04 09:56:33 UTC
26431,7,5,6,0,0,0.1411,Low,2026-04-04 09:56:33 UTC
28460,5,12,19,0,0,0.0488,Low,2026-04-04 09:56:33 UTC
25436,4,2,19,0,0,0.0428,Low,2026-04-04 09:56:33 UTC
18014,7,14,13,0,0,0.1615,Low,2026-04-04 09:56:33 UTC
486,6,5,5,0,0,0.2803,Medium,2026-04-04 09:56:33 UTC
3741,4,12,20,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
16482,3,12,17,0,0,0.0413,Low,2026-04-04 09:56:33 UTC
5137,3,7,0,0,0,0.0636,Low,2026-04-04 09:56:33 UTC
23434,2,8,9,0,0,0.0414,Low,2026-04-04 09:56:33 UTC
12969,4,9,8,0,0,0.0386,Low,2026-04-04 09:56:33 UTC
20623,9,8,6,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
14072,6,13,7,0,0,0.1703,Low,2026-04-04 09:56:33 UTC
34131,6,4,2,0,0,0.0589,Low,2026-04-04 09:56:33 UTC
8114,4,12,1,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
20747,1,5,10,0,0,0.004,Low,2026-04-04 09:56:33 UTC
11389,9,13,12,0,0,0.0564,Low,2026-04-04 09:56:33 UTC
23271,8,2,14,0,0,0.0199,Low,2026-04-04 09:56:33 UTC
3022,8,5,21,0,0,0.006,Low,2026-04-04 09:56:33 UTC
10672,3,13,15,0,0,0.4816,Medium,2026-04-04 09:56:33 UTC
15526,10,9,21,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
8965,5,12,12,0,0,0.0639,Low,2026-04-04 09:56:33 UTC
12603,7,4,2,0,0,0.0209,Low,2026-04-04 09:56:33 UTC
1025,9,10,16,0,0,0.2925,Medium,2026-04-04 09:56:33 UTC
12067,7,2,18,0,0,0.0204,Low,2026-04-04 09:56:33 UTC
27004,4,15,3,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
347,3,8,10,0,0,0.1212,Low,2026-04-04 09:56:33 UTC
18246,3,2,5,0,0,0.0228,Low,2026-04-04 09:56:33 UTC
6535,7,15,6,0,0,0.0384,Low,2026-04-04 09:56:33 UTC
32791,8,3,6,0,0,0.0192,Low,2026-04-04 09:56:33 UTC
31169,1,3,16,0,0,0.0173,Low,2026-04-04 09:56:33 UTC
33299,4,5,10,0,0,0.0051,Low,2026-04-04 09:56:33 UTC
21744,5,8,23,0,0,0.0774,Low,2026-04-04 09:56:33 UTC
28177,1,3,0,0,0,0.0268,Low,2026-04-04 09:56:33 UTC
24668,5,1,19,0,0,0.0337,Low,2026-04-04 09:56:33 UTC
11315,3,3,10,0,0,0.0187,Low,2026-04-04 09:56:33 UTC
4998,8,10,5,0,0,0.1058,Low,2026-04-04 09:56:33 UTC
14072,6,5,7,0,0,0.0222,Low,2026-04-04 09:56:33 UTC
34696,1,14,15,0,0,0.0129,Low,2026-04-04 09:56:33 UTC
21196,10,13,3,0,0,0.0267,Low,2026-04-04 09:56:33 UTC
14727,9,8,14,0,0,0.1242,Low,2026-04-04 09:56:33 UTC
31743,9,3,14,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
17116,6,5,3,0,0,0.002,Low,2026-04-04 09:56:33 UTC
22453,3,1,12,0,0,0.0134,Low,2026-04-04 09:56:33 UTC
8652,3,15,11,0,0,0.0341,Low,2026-04-04 09:56:33 UTC
30112,2,5,15,0,0,0.0579,Low,2026-04-04 09:56:33 UTC
2246,10,13,13,0,0,0.0135,Low,2026-04-04 09:56:33 UTC
13226,6,5,1,0,0,0.0163,Low,2026-04-04 09:56:33 UTC
11096,8,8,7,0,0,1e-04,Low,2026-04-04 09:56:33 UTC
18018,5,15,17,0,0,0.1007,Low,2026-04-04 09:56:33 UTC
1664,10,8,7,0,0,0.036,Low,2026-04-04 09:56:33 UTC
11576,3,14,7,0,0,0.0474,Low,2026-04-04 09:56:33 UTC
17144,5,10,7,0,0,0.0151,Low,2026-04-04 09:56:33 UTC
15561,3,13,8,0,0,0.1318,Low,2026-04-04 09:56:33 UTC
13264,4,11,15,0,0,0.0259,Low,2026-04-04 09:56:33 UTC
27706,9,9,9,0,0,0.0524,Low,2026-04-04 09:56:33 UTC
3467,6,13,10,0,0,0.0553,Low,2026-04-04 09:56:33 UTC
32501,6,8,4,0,0,0.4193,Medium,2026-04-04 09:56:33 UTC
33496,1,14,15,0,0,0.0337,Low,2026-04-04 09:56:33 UTC
19857,3,2,8,0,0,0.1868,Low,2026-04-04 09:56:33 UTC
14046,8,15,5,0,0,0.0073,Low,2026-04-04 09:56:33 UTC
20713,5,5,0,0,0,0.0019,Low,2026-04-04 09:56:33 UTC
4361,9,4,16,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
14914,10,5,9,0,0,0.3552,Medium,2026-04-04 09:56:33 UTC
19278,3,10,5,0,0,0.0777,Low,2026-04-04 09:56:33 UTC
8620,7,3,3,0,0,0.0078,Low,2026-04-04 09:56:33 UTC
3591,7,5,14,1,1,0.8752,High,2026-04-04 09:56:33 UTC
12680,1,1,7,0,0,0.0033,Low,2026-04-04 09:56:33 UTC
31598,9,13,13,0,0,0.0344,Low,2026-04-04 09:56:33 UTC
33141,9,3,20,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
5648,2,12,7,0,0,0.0152,Low,2026-04-04 09:56:33 UTC
13226,6,9,1,0,0,0.092,Low,2026-04-04 09:56:33 UTC
5841,8,5,8,0,0,0.0395,Low,2026-04-04 09:56:33 UTC
5162,2,7,1,0,0,0.021,Low,2026-04-04 09:56:33 UTC
17116,6,15,3,0,0,0.0196,Low,2026-04-04 09:56:33 UTC
15853,10,9,12,0,0,0.0282,Low,2026-04-04 09:56:33 UTC
3110,2,1,13,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
8727,7,5,14,0,0,0.0697,Low,2026-04-04 09:56:33 UTC
19472,8,10,7,0,0,0.0231,Low,2026-04-04 09:56:33 UTC
23955,6,7,2,0,0,0.0848,Low,2026-04-04 09:56:33 UTC
26438,5,4,13,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
2383,10,8,6,0,0,0.0617,Low,2026-04-04 09:56:33 UTC
12520,3,9,15,1,1,0.8945,High,2026-04-04 09:56:33 UTC
10466,10,5,1,0,0,0.0031,Low,2026-04-04 09:56:33 UTC
25759,6,15,6,0,0,0.0708,Low,2026-04-04 09:56:33 UTC
14560,5,4,15,0,0,0.0495,Low,2026-04-04 09:56:33 UTC
27004,4,8,3,0,0,0.0564,Low,2026-04-04 09:56:33 UTC
7982,6,8,13,0,0,0.0838,Low,2026-04-04 09:56:33 UTC
25997,5,3,4,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
21194,10,13,1,0,0,0.007,Low,2026-04-04 09:56:33 UTC
7567,9,1,6,0,0,0.0019,Low,2026-04-04 09:56:33 UTC
30241,6,13,0,0,0,0.0086,Low,2026-04-04 09:56:33 UTC
10543,7,7,6,0,1,0.7291,High,2026-04-04 09:56:33 UTC
18430,5,10,21,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
20077,5,11,12,0,0,0.0167,Low,2026-04-04 09:56:33 UTC
22271,9,5,22,0,0,0.0039,Low,2026-04-04 09:56:33 UTC
20569,1,9,0,0,0,0.0193,Low,2026-04-04 09:56:33 UTC
12911,7,5,22,0,0,0.0063,Low,2026-04-04 09:56:33 UTC
35014,2,5,21,0,0,0.005,Low,2026-04-04 09:56:33 UTC
398,9,15,13,0,0,0.02,Low,2026-04-04 09:56:33 UTC
6909,9,3,20,0,0,0.0153,Low,2026-04-04 09:56:33 UTC
3835,10,5,18,0,0,0.005,Low,2026-04-04 09:56:33 UTC
34338,1,8,17,0,0,0.0728,Low,2026-04-04 09:56:33 UTC
15863,4,2,22,0,0,0.0159,Low,2026-04-04 09:56:33 UTC
22470,4,3,5,0,0,0.1915,Low,2026-04-04 09:56:33 UTC
1489,10,5,0,0,0,0.0063,Low,2026-04-04 09:56:33 UTC
31453,8,14,12,0,0,0.3378,Medium,2026-04-04 09:56:33 UTC
34704,8,7,23,0,0,0.3751,Medium,2026-04-04 09:56:33 UTC
13850,5,3,1,0,0,0.0141,Low,2026-04-04 09:56:33 UTC
8254,3,5,21,0,0,0.3049,Medium,2026-04-04 09:56:33 UTC
33565,10,1,12,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
13700,4,10,19,0,0,0.0124,Low,2026-04-04 09:56:33 UTC
644,9,13,19,0,0,0.0066,Low,2026-04-04 09:56:33 UTC
25681,6,9,0,0,0,0.0009,Low,2026-04-04 09:56:33 UTC
4389,9,12,20,0,0,0.0228,Low,2026-04-04 09:56:33 UTC
8114,4,5,1,0,0,0.009,Low,2026-04-04 09:56:33 UTC
34750,1,5,21,0,0,0.0032,Low,2026-04-04 09:56:33 UTC
8548,2,13,3,0,0,0.041,Low,2026-04-04 09:56:33 UTC
19503,7,5,14,0,0,0.1428,Low,2026-04-04 09:56:33 UTC
8626,7,7,9,0,0,0.1226,Low,2026-04-04 09:56:33 UTC
29070,10,5,5,0,0,0.0579,Low,2026-04-04 09:56:33 UTC
25194,8,4,17,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
30241,6,5,0,0,0,0.0078,Low,2026-04-04 09:56:33 UTC
32643,10,2,2,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
26791,7,10,6,0,0,0.0142,Low,2026-04-04 09:56:33 UTC
10680,9,2,23,0,0,0.0063,Low,2026-04-04 09:56:33 UTC
15096,5,10,23,0,0,0.0032,Low,2026-04-04 09:56:33 UTC
5751,7,5,14,0,0,0.0814,Low,2026-04-04 09:56:33 UTC
5648,2,9,7,0,0,0.3042,Medium,2026-04-04 09:56:33 UTC
26859,10,13,2,0,0,0.0181,Low,2026-04-04 09:56:33 UTC
29063,9,5,22,0,0,0.0042,Low,2026-04-04 09:56:33 UTC
4352,5,13,7,0,0,0.054,Low,2026-04-04 09:56:33 UTC
12963,8,7,2,0,0,0.0271,Low,2026-04-04 09:56:33 UTC
31952,4,5,7,0,0,0.0019,Low,2026-04-04 09:56:33 UTC
22690,5,5,9,0,1,0.7338,High,2026-04-04 09:56:33 UTC
7542,5,7,5,0,0,0.2258,Medium,2026-04-04 09:56:33 UTC
8158,8,12,21,0,0,0.1315,Low,2026-04-04 09:56:33 UTC
3325,1,14,12,0,0,0.0369,Low,2026-04-04 09:56:33 UTC
23210,9,7,1,0,0,0.0229,Low,2026-04-04 09:56:33 UTC
32489,5,15,16,0,0,0.0169,Low,2026-04-04 09:56:33 UTC
27585,10,1,8,0,0,0.0038,Low,2026-04-04 09:56:33 UTC
27585,1,1,8,0,0,0.0077,Low,2026-04-04 09:56:33 UTC
33721,10,14,0,0,0,0.0089,Low,2026-04-04 09:56:33 UTC
26772,3,1,11,0,0,0.0193,Low,2026-04-04 09:56:33 UTC
18605,3,13,4,0,0,0.1949,Low,2026-04-04 09:56:33 UTC
7096,5,9,15,0,0,0.0401,Low,2026-04-04 09:56:33 UTC
5688,2,1,23,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
16904,6,5,7,0,0,0.0084,Low,2026-04-04 09:56:33 UTC
29865,9,5,8,0,0,0.1197,Low,2026-04-04 09:56:33 UTC
3363,4,12,2,0,0,0.0084,Low,2026-04-04 09:56:33 UTC
28173,8,10,20,0,0,0.1488,Low,2026-04-04 09:56:33 UTC
3057,1,5,8,0,0,0.0445,Low,2026-04-04 09:56:33 UTC
2362,1,13,9,0,0,0.0413,Low,2026-04-04 09:56:33 UTC
6739,4,9,18,0,0,0.0787,Low,2026-04-04 09:56:33 UTC
21410,2,9,1,0,0,0.0768,Low,2026-04-04 09:56:33 UTC
25514,8,8,1,0,0,0.0007,Low,2026-04-04 09:56:33 UTC
17192,9,7,7,0,0,0.0231,Low,2026-04-04 09:56:33 UTC
16940,4,10,19,0,0,0.0217,Low,2026-04-04 09:56:33 UTC
14906,2,11,1,0,0,0.0025,Low,2026-04-04 09:56:33 UTC
8727,7,5,14,0,0,0.0136,Low,2026-04-04 09:56:33 UTC
34780,4,1,3,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
16998,1,5,5,0,0,0.0187,Low,2026-04-04 09:56:33 UTC
22768,1,5,15,0,0,0.0655,Low,2026-04-04 09:56:33 UTC
33062,7,8,13,0,0,0.0659,Low,2026-04-04 09:56:33 UTC
1792,6,10,15,0,0,0.0127,Low,2026-04-04 09:56:33 UTC
24385,1,8,0,0,0,0.2267,Medium,2026-04-04 09:56:33 UTC
